Time [s],Channel 1
19.170965417,0
19.170978417,1
19.170984167,0
19.170997917,1
19.171003000,0
19.171016250,1
19.171021833,0
19.171034167,1
19.171040583,0
19.171046583,1
19.171059333,0
19.171065333,1
19.171078083,0
19.171084083,1
19.171096917,0
19.171102917,1
19.171115667,0
19.171128750,1
19.171134500,0
19.171148250,1
19.171153333,0
19.171166500,1
19.171172167,0
19.171184417,1
19.171190917,0
19.171196833,1
19.171209667,0
19.171215667,1
19.171228417,0
19.171234500,1
19.171247250,0
19.171253250,1
19.171266000,0
19.171278833,1
19.171284833,0
19.171298500,1
19.171303667,0
19.171316667,1
19.171322417,0
19.171334500,1
19.171341167,0
19.171347167,1
19.171360000,0
19.171365917,1
19.171378750,0
19.171384750,1
19.171397500,0
19.171403417,1
19.171416333,0
19.171430000,1
19.171435167,0
19.171448083,1
19.171453917,0
19.171467083,1
19.171472750,0
19.171485000,1
19.171491500,0
19.171497417,1
19.171510250,0
19.171516250,1
19.171529000,0
19.171535083,1
19.171547833,0
19.171553833,1
19.171566583,0
19.171579333,1
19.171585417,0
19.171599083,1
19.171604250,0
19.171617167,1
19.171623000,0
19.171636667,1
19.171641833,0
19.171647750,1
19.171660583,0
19.171666583,1
19.171679333,0
19.171685333,1
19.171698083,0
19.171704083,1
19.171716917,0
19.171730583,1
19.171735750,0
19.171748333,1
19.171754500,0
19.171767333,1
19.171773333,0
19.171779167,1
19.171792083,0
19.171805000,1
19.171810917,0
19.171824583,1
19.171829667,0
19.171842750,1
19.171848500,0
19.171860583,1
19.171867250,0
19.171873250,1
19.171886000,0
19.171892000,1
19.171904833,0
19.171918417,1
19.171923583,0
19.171936333,1
19.171942417,0
19.171955333,1
19.171961250,0
19.171974917,1
19.171980000,0
19.171993083,1
19.171998833,0
19.172004750,1
19.172017583,0
19.172031000,1
19.172036333,0
19.172048750,1
19.172055167,0
19.172067750,1
19.172073917,0
19.172087583,1
19.172092750,0
19.172105500,1
19.172111500,0
19.172125167,1
19.172130333,0
19.172143250,1
19.172149083,0
19.172162750,1
19.172167917,0
19.172181000,1
19.172186667,0
19.172199000,1
19.172205417,0
19.172219083,1
19.172224250,0
19.172230167,1
19.172243000,0
19.172255833,1
19.172261833,0
19.172275500,1
19.172280583,0
19.172293667,1
19.172299417,0
19.172311417,1
19.172318167,0
19.172331667,1
19.172337000,0
19.172349500,1
19.172355750,0
19.172368500,1
19.172374500,0
19.172388167,1
19.172393333,0
19.172406333,1
19.172412083,0
19.172425750,1
19.172430917,0
19.172444167,1
19.172449667,0
19.172461917,1
19.172468500,0
19.172482083,1
19.172487250,0
19.172499917,1
19.172506083,0
19.172518917,1
19.172524833,0
19.172538500,1
